0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1218,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5264,0.6492,0.1379,0.3456,0.4521,0.1821,0.4158,0.6673,0.1424,0.3561,0.5005,0.1751,0.4787,0.3528,0.592,0.131,0.3579,0.4844,0.2281,0.3842,0.6132,0.1287,0.2913,0.5078,0.2404,0.4344,0.5493,0.1296,0.2688,0.4324,0.2352,0.4941,0.6381,0.137,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3312,0.5208,0.225,0.4191,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6462,0.135,0.287,0.514,0.2242,0.4236,0.5215,0.132,0.3207,0.539,0.1811,0.5481,0.5597,0.1477,0.2691,0.4771,0.2084,0.3765,0.4835,0.1345,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5104,0.2313,0.5425,0.5332,0.5514,0.1457,0.3196,0.5921,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2006,0.3666,0.6842,0.1389,0.2677,0.4308,0.1756,0.4277,0.594,0.134,0.3383,0.4641,0.2128,0.5264,0.5845,0.1365,0.3312,0.5172,0.1808,0.5012,0.6658,0.1565,0.333,0.3559,0.2138,0.426,0.4677,0.5596,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1842,0.4787,0.6037,0.1443,0.3344,0.5094,0.2164,0.5649,0.6622,0.1492,0.28,0.4999,0.1649,0.483,0.8157,0.1404,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1218,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5264,0.6492,0.1379,0.3456,0.4521,0.1821,0.4158,0.6673,0.1424,0.3561,0.5005,0.1751,0.4787,0.3849,0.592,0.131,0.3579,0.4844,0.2281,0.3842,0.6132,0.1287,0.2913,0.5078,0.2404,0.4344,0.5493,0.1296,0.2688,0.4324,0.2352,0.4941,0.6381,0.1399,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3312,0.5208,0.225,0.4191,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6762,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.539,0.1811,0.5481,0.5597,0.1511,0.2691,0.4771,0.2084,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5104,0.2313,0.5425,0.5332,0.5514,0.1457,0.3196,0.5921,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4308,0.1756,0.4277,0.594,0.134,0.3383,0.4641,0.2128,0.5264,0.5845,0.1365,0.3312,0.5172,0.1808,0.5012,0.6658,0.1565,0.3368,0.3559,0.2138,0.426,0.4688,0.5596,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1842,0.5152,0.6037,0.1443,0.3344,0.5094,0.2164,0.5649,0.6622,0.1492,0.28,0.4999,0.1649,0.483,0.8157,0.1404,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1218,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5264,0.6492,0.1379,0.3456,0.4521,0.1821,0.4158,0.6673,0.1424,0.3561,0.5005,0.1751,0.4787,0.3849,0.592,0.131,0.3579,0.4844,0.2281,0.3842,0.6132,0.1287,0.2913,0.5078,0.2404,0.4344,0.5493,0.1296,0.2688,0.4381,0.2352,0.4941,0.6381,0.1399,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3312,0.5208,0.225,0.4191,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6762,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.539,0.1811,0.5481,0.5597,0.1511,0.2691,0.4771,0.2097,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5104,0.2313,0.5425,0.5332,0.5514,0.1457,0.3196,0.5921,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4308,0.1756,0.4277,0.594,0.134,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3312,0.5172,0.1808,0.5012,0.6658,0.1565,0.3368,0.3559,0.2138,0.426,0.4688,0.5596,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1842,0.5152,0.6037,0.1443,0.3344,0.5094,0.2164,0.5649,0.6622,0.1492,0.28,0.4999,0.1649,0.483,0.8157,0.1404,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1218,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5264,0.6492,0.1379,0.3456,0.4521,0.1821,0.4158,0.6673,0.1424,0.3579,0.5005,0.1751,0.4787,0.3849,0.592,0.131,0.3579,0.4844,0.2281,0.3842,0.6132,0.1287,0.2913,0.5078,0.2404,0.4344,0.5493,0.1296,0.2688,0.4475,0.2352,0.4941,0.6381,0.1399,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.225,0.4191,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6762,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.539,0.1811,0.5481,0.5597,0.1511,0.2691,0.4771,0.2097,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5104,0.2313,0.5425,0.5392,0.5514,0.1457,0.3196,0.5921,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4308,0.1756,0.4277,0.6037,0.134,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3312,0.5172,0.1808,0.5012,0.6658,0.1565,0.3368,0.3559,0.2138,0.426,0.4688,0.5596,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1842,0.5152,0.6037,0.1443,0.3344,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1649,0.483,0.8157,0.1404,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1218,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5264,0.6492,0.1379,0.3456,0.4521,0.1821,0.4158,0.6673,0.1424,0.3579,0.5005,0.1751,0.4787,0.3849,0.592,0.131,0.3579,0.4844,0.2281,0.3842,0.6132,0.1287,0.2913,0.5078,0.2404,0.4344,0.5493,0.1296,0.2688,0.4475,0.2352,0.4941,0.6381,0.1399,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.225,0.4191,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6762,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.539,0.1811,0.5481,0.5597,0.1511,0.2691,0.4771,0.2097,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5104,0.2313,0.5425,0.5392,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4381,0.1756,0.4277,0.6037,0.134,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3368,0.3559,0.2138,0.426,0.4688,0.5596,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1842,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1649,0.483,0.8157,0.1404,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1218,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5264,0.6492,0.1379,0.3456,0.4521,0.1821,0.4158,0.6673,0.1424,0.3579,0.5005,0.1751,0.4787,0.3849,0.592,0.131,0.3579,0.4844,0.2281,0.3842,0.6132,0.1287,0.2913,0.5078,0.2404,0.4344,0.5493,0.1296,0.2688,0.4475,0.2352,0.4941,0.6381,0.1399,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.2328,0.4191,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6762,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.539,0.1811,0.5481,0.5597,0.1511,0.2691,0.4771,0.2097,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5104,0.2313,0.5425,0.5721,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4381,0.1756,0.4277,0.6292,0.134,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3368,0.3559,0.2138,0.426,0.4688,0.5881,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1842,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1649,0.483,0.8157,0.1404,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1218,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5264,0.6616,0.1379,0.3456,0.4521,0.1865,0.4158,0.6673,0.1424,0.3579,0.5005,0.1751,0.4787,0.3849,0.592,0.131,0.3579,0.4844,0.2281,0.3842,0.6132,0.1287,0.2913,0.5078,0.2404,0.4344,0.5493,0.1296,0.2688,0.4475,0.2352,0.4941,0.6381,0.1399,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.2328,0.4191,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6762,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.539,0.1811,0.5481,0.5597,0.1511,0.2691,0.4771,0.211,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5104,0.2344,0.5425,0.5721,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4475,0.1756,0.4277,0.6292,0.1346,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3414,0.3559,0.2138,0.426,0.4688,0.5881,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1842,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1649,0.483,0.8157,0.1404,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1218,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5264,0.6616,0.1379,0.3456,0.4521,0.1865,0.4158,0.6673,0.1424,0.3579,0.5005,0.1829,0.4787,0.3849,0.592,0.131,0.3579,0.4844,0.2281,0.3842,0.6132,0.1287,0.2913,0.5078,0.2404,0.4344,0.5493,0.1296,0.2688,0.4475,0.2352,0.4941,0.6381,0.1399,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.2328,0.4569,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6762,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.5432,0.1811,0.5481,0.5597,0.1511,0.2691,0.4771,0.211,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5276,0.2344,0.5425,0.5721,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4475,0.1756,0.4277,0.6292,0.1346,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3432,0.3559,0.2138,0.426,0.4688,0.5881,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1855,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1649,0.483,0.8157,0.1404,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1218,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5264,0.6712,0.1379,0.3456,0.4521,0.1922,0.4158,0.6673,0.1424,0.3579,0.5169,0.1868,0.4787,0.3849,0.592,0.131,0.3579,0.4979,0.2281,0.3842,0.6132,0.1287,0.2913,0.5078,0.2404,0.4344,0.5493,0.1316,0.2688,0.4475,0.2352,0.4941,0.6381,0.1399,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.2328,0.4569,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6762,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.5432,0.1811,0.5537,0.5597,0.1511,0.2691,0.4771,0.211,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5276,0.2344,0.5425,0.5721,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4475,0.1756,0.4277,0.6615,0.1346,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3432,0.3559,0.2138,0.426,0.4688,0.5881,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1855,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1649,0.483,0.8157,0.1404,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1218,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5264,0.6712,0.1379,0.3456,0.4521,0.204,0.4158,0.6673,0.1424,0.3579,0.5169,0.2092,0.4787,0.3849,0.592,0.131,0.3579,0.4979,0.2281,0.3842,0.6132,0.1307,0.2913,0.5078,0.2404,0.4344,0.5493,0.1316,0.2688,0.4475,0.2352,0.4941,0.6381,0.1399,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.2328,0.4569,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6865,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.5432,0.1811,0.5537,0.5597,0.1511,0.2691,0.4771,0.211,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5312,0.2383,0.5425,0.5721,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4475,0.1756,0.4298,0.6615,0.1346,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3432,0.3559,0.2206,0.426,0.4688,0.5881,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1855,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1649,0.483,0.8157,0.1437,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1262,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5292,0.707,0.1379,0.3456,0.4521,0.204,0.4158,0.6673,0.1424,0.3579,0.5169,0.2092,0.4787,0.3849,0.592,0.131,0.3579,0.4979,0.2281,0.3842,0.6132,0.1307,0.2913,0.5078,0.2404,0.4344,0.5493,0.1316,0.2688,0.4475,0.2352,0.4941,0.6381,0.1399,0.2888,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.333,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.2328,0.4569,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6865,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.5432,0.1811,0.5537,0.5597,0.1511,0.2691,0.4771,0.211,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5312,0.2409,0.5425,0.5721,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4475,0.1756,0.4298,0.6615,0.1346,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3432,0.3559,0.2206,0.426,0.4688,0.5881,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1855,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1798,0.483,0.8157,0.1437,0.3438,0.4417,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1262,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5292,0.707,0.1379,0.3456,0.4521,0.204,0.4158,0.6673,0.1424,0.3579,0.5169,0.2092,0.4787,0.3849,0.592,0.131,0.3579,0.4979,0.2281,0.3842,0.6132,0.1307,0.2913,0.5078,0.2404,0.4344,0.5493,0.1316,0.2951,0.4475,0.2352,0.4941,0.6381,0.1399,0.2908,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.3347,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.2328,0.4569,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6865,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.5432,0.1811,0.5537,0.5597,0.1516,0.2691,0.4771,0.211,0.3765,0.4835,0.1438,0.2792,0.3991,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5312,0.2409,0.5425,0.6409,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4475,0.1756,0.4298,0.6615,0.1346,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3432,0.3559,0.2206,0.426,0.4688,0.5881,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1855,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1798,0.483,0.8157,0.1437,0.3438,0.4573,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1262,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5292,0.707,0.1379,0.3456,0.4521,0.204,0.4158,0.6673,0.1424,0.3579,0.5169,0.2092,0.4871,0.3849,0.592,0.131,0.3579,0.4979,0.2281,0.3842,0.6132,0.1307,0.2913,0.5086,0.2404,0.4344,0.5493,0.1316,0.2951,0.4475,0.2352,0.4941,0.6381,0.1399,0.2908,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.3347,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.2328,0.4569,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6865,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.5432,0.1811,0.5537,0.5597,0.1516,0.2691,0.4771,0.211,0.3765,0.4835,0.1438,0.2792,0.4017,0.4802,0.2123,0.4752,0.5646,0.1325,0.2955,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5312,0.2409,0.5425,0.6409,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4475,0.1756,0.4298,0.6615,0.1346,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3432,0.3559,0.2206,0.426,0.4688,0.5881,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1855,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1798,0.483,0.8157,0.1437,0.3438,0.4573,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1262,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5292,0.707,0.1379,0.3456,0.4521,0.204,0.4158,0.6673,0.1424,0.3579,0.5169,0.2092,0.4871,0.3849,0.592,0.131,0.3579,0.4979,0.2281,0.3842,0.6132,0.1307,0.2913,0.5156,0.2404,0.4344,0.5493,0.1316,0.2951,0.4475,0.2352,0.4941,0.6381,0.1399,0.2908,0.5286,0.1782,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.3347,0.372,0.1808,0.4367,0.6812,0.1379,0.3505,0.5208,0.2328,0.4569,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6865,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.5432,0.1811,0.5537,0.5597,0.1516,0.2691,0.4771,0.211,0.3765,0.5069,0.1438,0.2792,0.4017,0.4802,0.2123,0.4752,0.5646,0.1325,0.299,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5312,0.2409,0.5425,0.6409,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.449,0.1756,0.4298,0.6615,0.1346,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3432,0.3559,0.2206,0.426,0.4688,0.5881,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1855,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1798,0.483,0.8157,0.1437,0.3438,0.4573,0.1753,0.4369,0.5927
0.1447,0.3649,0.4636,0.1777,0.4543,0.6461,0.1262,0.314,0.5333,0.2495,0.5537,0.7194,0.1501,0.3306,0.4701,0.2097,0.5292,0.707,0.1379,0.3456,0.4521,0.204,0.4158,0.6725,0.1424,0.3579,0.5169,0.2092,0.4871,0.3849,0.592,0.131,0.3579,0.4979,0.2281,0.3842,0.6132,0.1307,0.2913,0.5245,0.2404,0.4344,0.5493,0.1316,0.2951,0.4475,0.2352,0.4941,0.6381,0.1399,0.2908,0.5286,0.1876,0.5376,0.5904,0.1476,0.3081,0.4938,0.2627,0.4186,0.6498,0.1346,0.3347,0.372,0.1834,0.4367,0.6812,0.1453,0.3505,0.5208,0.2328,0.4569,0.6095,0.1491,0.3066,0.4339,0.2144,0.4563,0.6865,0.135,0.287,0.514,0.2242,0.4264,0.5215,0.132,0.3207,0.5432,0.1811,0.5537,0.5597,0.1516,0.2691,0.4771,0.211,0.3765,0.5069,0.1438,0.2792,0.4017,0.4802,0.2123,0.4752,0.5646,0.1325,0.299,0.5094,0.2471,0.4303,0.5749,0.134,0.2947,0.5312,0.2409,0.5425,0.6409,0.5514,0.1457,0.3196,0.5947,0.2024,0.4135,0.6124,0.1672,0.3084,0.4745,0.2071,0.3666,0.6842,0.1389,0.2677,0.4631,0.1756,0.4298,0.6615,0.1346,0.3383,0.4641,0.2128,0.5264,0.586,0.1365,0.3418,0.5172,0.1808,0.5012,0.6658,0.1565,0.3432,0.3559,0.2206,0.426,0.4688,0.5881,0.1638,0.3049,0.4729,0.2209,0.3939,0.5904,0.1775,0.314,0.4527,0.1855,0.5152,0.6037,0.1443,0.3386,0.5094,0.2196,0.5649,0.6622,0.1492,0.28,0.4999,0.1798,0.483,0.8157,0.1437,0.3438,0.4573,0.1753,0.4369,0.5927
